number,value,datetime_start,datetime_complete,duration,params_batch_size,params_class_weighting,params_cnn_channels,params_dropout,params_focal_gamma,params_freq_mask_param,params_hidden_size,params_label_smoothing,params_learning_rate,params_loss_type,params_max_grad_norm,params_min_lr_ratio,params_mixup_alpha,params_mixup_prob,params_num_freq_masks,params_num_layers,params_num_time_masks,params_scheduler_type,params_speed_perturb_max,params_speed_perturb_min,params_speed_perturb_prob,params_time_mask_param,params_warmup_epochs,params_weight_decay,user_attrs_repeat_best_f1s,user_attrs_repeat_best_losses,user_attrs_repeat_mean_f1,user_attrs_repeat_robust_score,user_attrs_repeat_std_f1,state
194,0.49196672120299073,2026-05-03 08:35:39.065871,2026-05-03 08:36:02.602403,0 days 00:00:23.536532,64,True,80,0.21353462477360266,,10,192,0.03805386796195422,0.0008081954954196049,ce,0.8300888886809623,0.20446417658619898,0.2338229947269389,0.4176482955501333,2,1,1,warmup_cosine,1.1,0.9,0.048513435851776754,16,3,8.105407892523142e-05,,,,,,PRUNED
195,0.5837160323122899,2026-05-03 08:36:02.712575,2026-05-03 08:36:52.943399,0 days 00:00:50.230824,64,True,80,0.20786614595017003,,10,192,0.07269789943587776,0.0007717535640939555,ce,1.4285729490182022,0.29943426760294073,0.2529018947050021,0.426372548302602,2,1,1,warmup_invsqrt,1.1,0.9,0.13085050086654743,20,4,2.360117817099736e-05,,,,,,PRUNED
196,0.6743462777214982,2026-05-03 08:36:53.040463,2026-05-03 08:39:38.154488,0 days 00:02:45.114025,32,True,80,0.20021920090029263,,10,192,0.027721951935959343,0.0009296036506401556,ce,1.5239744708127687,0.1938363323365062,0.30985452158762183,0.33423774273917317,1,1,1,plateau,1.1,0.9,0.1505977628821273,24,2,2.9994073978303512e-05,[0.6743462777214982],[1.0933225469337664],0.6743462777214982,0.6743462777214982,0.0,COMPLETE
197,0.6642773145285674,2026-05-03 08:39:38.255006,2026-05-03 08:42:12.770234,0 days 00:02:34.515228,32,True,80,0.21310999398298222,,10,192,0.08276383117430104,0.0009488958674456477,ce,1.5172229568978155,0.19450073203639112,0.3067936345050805,0.32780207308155135,2,1,1,plateau,1.1,0.9,0.22265667073050804,24,2,3.1823149353476726e-05,[0.6642773145285674],[1.1328643651889096],0.6642773145285674,0.6642773145285674,0.0,COMPLETE
198,0.6728635809735294,2026-05-03 08:42:12.873942,2026-05-03 08:45:25.645536,0 days 00:03:12.771594,32,True,80,0.21634946397055232,,10,192,0.06639885192836577,0.000932940566015672,ce,1.551929048265035,0.20019625867180377,0.31385304300588446,0.34601686337530513,1,1,1,plateau,1.1,0.9,0.2157013390774762,24,2,3.382592135251941e-05,[0.6728635809735294],[1.1224408158295447],0.6728635809735294,0.6728635809735294,0.0,COMPLETE
199,0.6570010048508175,2026-05-03 08:45:25.752687,2026-05-03 08:47:40.517472,0 days 00:02:14.764785,32,True,80,0.21875968078153235,,10,192,0.07943062046743894,0.0009567949058940222,ce,1.50939961436332,0.1985157002286503,0.3100657276207577,0.3193429561702526,1,1,1,plateau,1.1,0.9,0.21305623938498217,24,2,3.148081321256777e-05,[0.6570010048508175],[1.101674129065278],0.6570010048508175,0.6570010048508175,0.0,COMPLETE
200,0.5762529751793666,2026-05-03 08:47:40.617690,2026-05-03 08:48:49.310857,0 days 00:01:08.693167,32,True,80,0.30074947435909616,,10,320,0.043700012087974,0.000932775960730618,ce,1.6067493860369424,0.21382578908243005,0.30268586485071697,0.45278422099142757,2,1,2,plateau,1.1,0.9,0.22920123777982965,24,2,5.144050344896746e-05,,,,,,PRUNED
201,0.49710204846158973,2026-05-03 08:48:49.407877,2026-05-03 08:49:16.413778,0 days 00:00:27.005901,32,True,80,0.23134622812052266,,10,192,0.06799090599719144,0.0009655783918655458,ce,1.525795603833713,0.1922125804951716,0.3178686379540938,0.3337758313606038,1,1,1,plateau,1.1,0.9,0.2097748235519589,24,2,3.392270573270507e-05,,,,,,PRUNED
202,0.5214991094344008,2026-05-03 08:49:16.525373,2026-05-03 08:49:51.380221,0 days 00:00:34.854848,32,True,80,0.21162691431724587,,10,192,0.03964738359098578,0.0009058550693443703,ce,1.5510848607168457,0.20835682438800734,0.2951721190559219,0.3383983518636633,1,1,1,plateau,1.1,0.9,0.2348096921329794,24,2,3.844434608814506e-05,,,,,,PRUNED
203,0.5601698809547243,2026-05-03 08:49:51.480556,2026-05-03 08:50:37.978908,0 days 00:00:46.498352,32,True,80,0.28772086934921026,,10,192,0.08823251142754651,0.000996592219312725,ce,1.5843782411374447,0.2030018588044634,0.30952743212828143,0.35035229403675655,1,1,1,plateau,1.1,0.9,0.2427887026496186,24,2,2.8125990525489206e-05,,,,,,PRUNED
204,0.5159479610575651,2026-05-03 08:50:38.084037,2026-05-03 08:51:12.590701,0 days 00:00:34.506664,32,True,80,0.22356739252351848,,10,192,0.061977307699756505,0.0008864166596099234,ce,1.6526852464453392,0.19350409021913567,0.32459551187739966,0.3572159354298387,1,1,1,plateau,1.1,0.9,0.22103865158679742,24,2,3.233718640607949e-05,,,,,,PRUNED
205,0.6136817599937353,2026-05-03 08:51:12.690128,2026-05-03 08:52:33.583465,0 days 00:01:20.893337,32,True,80,0.21498580139452172,,4,192,0.03406024453920508,0.0009112136965404986,ce,1.6268944330975232,0.1973820113631672,0.33214205112182904,0.30911137098246133,2,1,1,plateau,1.1,0.9,0.2023015148759631,24,2,3.0192106043390155e-05,,,,,,PRUNED
206,0.6528676420937798,2026-05-03 08:52:33.682064,2026-05-03 08:55:34.369301,0 days 00:03:00.687237,32,True,80,0.2058421526066458,,10,192,0.03692564546119402,0.0008740506145941911,ce,1.4654162003995144,0.19527136806452236,0.3019831888532054,0.3330425678114358,1,1,1,plateau,1.1,0.9,0.18473816542521226,24,2,4.21245657019591e-05,[0.6528676420937798],[1.1570519220343025],0.6528676420937798,0.6528676420937798,0.0,COMPLETE
207,0.6691211780326092,2026-05-03 08:55:34.483707,2026-05-03 08:58:04.624025,0 days 00:02:30.140318,32,False,80,0.21517052265777012,,6,192,0.05294903847816422,0.000999966168725635,ce,1.2411984125908808,0.1862805204431569,0.32295907658330936,0.3301015161612799,2,1,1,plateau,1.1,0.9,0.19701587524949424,24,2,7.240787120498833e-05,[0.6691211780326092],[1.0931186550955692],0.6691211780326092,0.6691211780326092,0.0,COMPLETE
208,0.6540328993004604,2026-05-03 08:58:04.739946,2026-05-03 09:00:08.330781,0 days 00:02:03.590835,32,False,80,0.2261528204155419,,6,192,0.05617208647542645,0.0009278734074929268,ce,1.1600256796477115,0.18377216963021772,0.31896248572751035,0.3251426697276916,2,1,1,plateau,1.1,0.9,0.19395690993720027,24,2,8.785861573142049e-05,[0.6540328993004604],[1.0794363490683283],0.6540328993004604,0.6540328993004604,0.0,COMPLETE
209,0.6486708379041288,2026-05-03 09:00:08.441621,2026-05-03 09:02:37.086142,0 days 00:02:28.644521,32,False,80,0.21475985735621295,,6,192,0.035629736575643584,0.000961407851748368,ce,1.230499702769807,0.18867990536369805,0.3416012343099127,0.3431189825264098,2,1,1,plateau,1.1,0.9,0.241249224621088,24,2,7.261525538616784e-05,[0.6486708379041288],[1.0440990124389136],0.6486708379041288,0.6486708379041288,0.0,COMPLETE
210,0.4797160723092776,2026-05-03 09:02:37.190716,2026-05-03 09:03:05.409022,0 days 00:00:28.218306,32,False,80,0.30082615570458293,,6,256,0.05190886995049156,0.0009570345346330408,ce,1.4939418670307287,0.17821708852100085,0.3260055476639304,0.343211832967522,2,1,2,plateau,1.1,0.9,0.26145150743223944,24,2,5.1364269900770704e-05,,,,,,PRUNED
211,0.6493005227812256,2026-05-03 09:03:05.514836,2026-05-03 09:05:33.750250,0 days 00:02:28.235414,32,False,80,0.22069127589070595,,6,192,0.05921748892551868,0.0009867100730135848,ce,1.7774038913503993,0.1877140949021021,0.31712637090649587,0.29206904330066363,2,1,1,plateau,1.1,0.9,0.22072276744518904,24,2,9.976769723561477e-05,[0.6493005227812256],[1.1145997647758867],0.6493005227812256,0.6493005227812256,0.0,COMPLETE
212,0.5266377243570942,2026-05-03 09:05:33.879171,2026-05-03 09:06:09.208106,0 days 00:00:35.328935,32,False,80,0.21093813143738133,,6,192,0.05172195675421251,0.0008694322757022581,ce,1.2769355562904652,0.20555803514875817,0.3071621139253168,0.32694505543275126,2,1,1,plateau,1.1,0.9,0.19363628629449925,24,2,7.575631046113e-05,,,,,,PRUNED
213,0.6663124152587664,2026-05-03 09:06:09.310459,2026-05-03 09:09:54.562507,0 days 00:03:45.252048,32,True,80,0.2067901525379746,,6,192,0.04881925567380173,0.0009994187382723798,ce,1.536020059270667,0.20095175599223852,0.3368383379531782,0.32905066872458016,2,1,1,plateau,1.1,0.9,0.2312739713096057,24,2,3.618441044751283e-05,[0.6663124152587664],[1.0974819988941402],0.6663124152587664,0.6663124152587664,0.0,COMPLETE
214,0.5872799227175028,2026-05-03 09:09:54.673023,2026-05-03 09:10:53.330012,0 days 00:00:58.656989,32,True,80,0.20672217454841554,,6,192,0.05318470760856964,0.0009444123122918108,ce,1.5844970454874483,0.16399949562314697,0.33219649532634815,0.31530088735940764,2,1,1,plateau,1.1,0.9,0.22908599174265487,24,2,3.393459040689365e-05,,,,,,PRUNED
215,0.5866088862037007,2026-05-03 09:10:53.429808,2026-05-03 09:12:15.246946,0 days 00:01:21.817138,32,True,80,0.21646516895168594,,6,192,0.04871890276887706,0.0009153520031423667,ce,1.5359122831908671,0.196329215789581,0.34116286017285136,0.3379088398385687,2,1,1,plateau,1.1,0.9,0.22805466989163314,24,2,3.683692069824619e-05,,,,,,PRUNED
216,0.6491968330281253,2026-05-03 09:12:15.351529,2026-05-03 09:14:50.609821,0 days 00:02:35.258292,32,True,80,0.20505736385320025,,6,192,0.05025356035819175,0.0008319961290157635,ce,1.3084345977614649,0.2022363274760722,0.29161619821270446,0.3574706634621588,2,1,1,plateau,1.1,0.9,0.25098376795050753,24,2,0.00012372103012974262,[0.6491968330281253],[1.0989423847312836],0.6491968330281253,0.6491968330281253,0.0,COMPLETE
217,0.49643263145734357,2026-05-03 09:14:50.716197,2026-05-03 09:15:18.125006,0 days 00:00:27.408809,32,False,80,0.20115896107551734,,6,192,0.08420370232274554,0.00016182243947431853,ce,1.712377777165456,0.1703761336701522,0.30938808962828046,0.32977041596596685,2,1,1,plateau,1.1,0.9,0.21623713268501502,24,2,2.9732418712885933e-05,,,,,,PRUNED
218,0.5078025228309241,2026-05-03 09:15:18.227880,2026-05-03 09:15:49.495371,0 days 00:00:31.267491,32,True,80,0.20931076857342487,,6,192,0.039329889610236514,0.0009876324045968367,ce,1.3683096077767245,0.18298739738075637,0.31575342054866384,0.34593532774676083,2,1,1,plateau,1.1,0.9,0.22429922041627975,24,2,4.019476731879581e-05,,,,,,PRUNED
219,0.6819181535343342,2026-05-03 09:15:49.605494,2026-05-03 09:18:55.901942,0 days 00:03:06.296448,32,True,80,0.20009062145169457,,10,192,0.04595346662957723,0.000903523831810895,ce,1.5010529105133812,0.17533169309514338,0.3307184819436909,0.30296728365802267,2,1,1,plateau,1.1,0.9,0.23850030071917766,32,2,2.838248171631268e-05,[0.6819181535343342],[1.0845860813161452],0.6819181535343342,0.6819181535343342,0.0,COMPLETE
220,0.6595169328812668,2026-05-03 09:18:56.007510,2026-05-03 09:21:15.546683,0 days 00:02:19.539173,32,True,80,0.20022452833405935,,10,192,0.04679971609694535,0.000922372546391821,ce,1.552436272718989,0.2830136926480179,0.3348331812887993,0.321922886081871,2,1,1,plateau,1.1,0.9,0.24728527626708086,32,2,2.813155955585943e-05,[0.6595169328812668],[1.0809960185195044],0.6595169328812668,0.6595169328812668,0.0,COMPLETE
221,0.6182290000317409,2026-05-03 09:21:15.656527,2026-05-03 09:22:45.313456,0 days 00:01:29.656929,32,True,80,0.20803638919579892,,10,192,0.04987681638729663,0.0008734361143374981,ce,1.4872332368770937,0.17516856563210292,0.35912159624905704,0.303851194078751,2,1,1,plateau,1.1,0.9,0.23292908269308185,32,2,2.6424273283417268e-05,,,,,,PRUNED
222,0.6571918178008739,2026-05-03 09:22:45.413086,2026-05-03 09:25:39.864248,0 days 00:02:54.451162,32,True,80,0.2131290782021424,,10,192,0.04551118254615215,0.0009751871123218163,ce,1.4315251153587951,0.19105722245661436,0.3252282173674587,0.31773303358808624,2,1,1,plateau,1.1,0.9,0.23402032437336623,36,2,3.522318781060412e-05,[0.6571918178008739],[1.1008124926107392],0.6571918178008739,0.6571918178008739,0.0,COMPLETE
223,0.6721247940402096,2026-05-03 09:25:39.978084,2026-05-03 09:28:46.160908,0 days 00:03:06.182824,32,True,80,0.20527382817922651,,10,192,0.04654674283528765,0.0009955017345089875,ce,1.52242149108171,0.2884475561819946,0.35128905751793843,0.3339833259087709,2,1,1,plateau,1.1,0.9,0.23848761754838943,24,2,3.1068338574901515e-05,[0.6721247940402096],[1.121419615025143],0.6721247940402096,0.6721247940402096,0.0,COMPLETE
224,0.655714087365789,2026-05-03 09:28:46.270580,2026-05-03 09:31:56.201811,0 days 00:03:09.931231,32,True,80,0.20459585945718983,,10,192,0.048026409314572464,0.0009475686529137248,ce,1.5123514930901614,0.2943043873156535,0.3491468290685106,0.3325417942279105,2,1,1,plateau,1.1,0.9,0.238062128560858,24,2,3.171296567040933e-05,[0.655714087365789],[1.1151249808944959],0.655714087365789,0.655714087365789,0.0,COMPLETE
225,0.5653740224371322,2026-05-03 09:31:56.313313,2026-05-03 09:32:43.061880,0 days 00:00:46.748567,32,True,80,0.20020204217731702,,10,192,0.045699527656123944,0.0009892015723233123,ce,1.532191036365745,0.2888577694608567,0.3261490521407939,0.3362066159476699,2,1,1,plateau,1.1,0.9,0.24175135034538164,24,2,2.8992998876693615e-05,,,,,,PRUNED
226,0.5865922200867313,2026-05-03 09:32:43.161593,2026-05-03 09:33:48.825336,0 days 00:01:05.663743,32,True,80,0.2095408693075699,,10,192,0.04572414162396268,0.0008968005325253977,ce,1.2537498758692192,0.2755626561880814,0.33507657830927584,0.35172273558920997,2,1,1,plateau,1.1,0.9,0.22578893551963625,24,2,2.4111104572098566e-05,,,,,,PRUNED
227,0.5520917743557404,2026-05-03 09:33:48.935259,2026-05-03 09:34:35.546003,0 days 00:00:46.610744,32,True,80,0.2173928875834683,,10,192,0.04394682195206552,0.000999849863058546,ce,1.4692758448767682,0.1679519081659209,0.3425455604843532,0.3226455946368062,2,1,1,plateau,1.1,0.9,0.20570649121215437,32,2,2.2047445749382413e-05,,,,,,PRUNED
228,0.5420525677755603,2026-05-03 09:34:35.646039,2026-05-03 09:35:18.285028,0 days 00:00:42.638989,32,True,80,0.20464260641833218,,10,192,0.046809225417941545,0.0008481161226470643,ce,1.572367427707802,0.2823759352977592,0.3192439169699466,0.33945176015894685,2,1,1,plateau,1.1,0.9,0.25417781635044934,24,2,0.00011572322935242609,,,,,,PRUNED
229,0.6653097412922656,2026-05-03 09:35:18.384501,2026-05-03 09:38:09.841606,0 days 00:02:51.457105,32,False,80,0.21319563543787604,,10,192,0.03802665949533885,0.0009298126903325323,ce,1.3967762178080392,0.16200953290272224,0.302443046378326,0.28294095098704686,2,1,1,plateau,1.1,0.9,0.23653659217159292,24,2,9.054486729942707e-05,[0.6653097412922656],[1.096434035175424],0.6653097412922656,0.6653097412922656,0.0,COMPLETE
230,0.6526239384233453,2026-05-03 09:38:09.948642,2026-05-03 09:40:29.955889,0 days 00:02:20.007247,32,False,80,0.2122607042131806,,10,192,0.03986588927554957,0.0009427419229204537,ce,1.5029923083452184,0.08655726522645307,0.38697678717791884,0.31022825844436724,2,1,1,plateau,1.1,0.9,0.23729064316709672,24,2,9.462745441386218e-05,[0.6526239384233453],[1.0506239612039616],0.6526239384233453,0.6526239384233453,0.0,COMPLETE
231,0.5370170049063601,2026-05-03 09:40:30.057115,2026-05-03 09:41:05.086528,0 days 00:00:35.029413,32,False,80,0.20804713473763706,,10,192,0.04863304398387844,0.0009087618877842344,ce,1.3858881532430871,0.15954815025632016,0.35356325739965583,0.27952475139762406,2,1,1,plateau,1.1,0.9,0.2454682245809168,24,2,1.0955287343582123e-05,,,,,,PRUNED
232,0.5636002552383851,2026-05-03 09:41:05.199888,2026-05-03 09:41:51.819645,0 days 00:00:46.619757,32,False,80,0.2211025569598165,,10,192,0.03786317969771545,0.0009370992845937774,ce,1.3231655785683962,0.16550999843907682,0.30600164179307604,0.29738449834758746,2,1,1,plateau,1.1,0.9,0.16765174041094155,24,2,8.693005163446656e-05,,,,,,PRUNED
233,0.5531039627312119,2026-05-03 09:41:51.923786,2026-05-03 09:42:38.650490,0 days 00:00:46.726704,32,False,80,0.20509378203379477,,10,192,0.03546750355736477,0.0008428743771998145,ce,1.562666372522418,0.1754726708642976,0.29885717352258184,0.330745380997246,2,1,1,plateau,1.1,0.9,0.23053309950438164,24,2,8.123155389161192e-05,,,,,,PRUNED
234,0.6198340683272362,2026-05-03 09:42:38.753410,2026-05-03 09:44:00.322773,0 days 00:01:21.569363,32,False,80,0.21434670159140334,,10,192,0.037539696098346544,0.000992452599753221,ce,1.4344327729389479,0.28896395696540944,0.31591459064806793,0.3677114777088287,2,1,1,plateau,1.1,0.9,0.10125785719198906,24,2,0.00010459823906326234,,,,,,PRUNED
235,0.6660265130346067,2026-05-03 09:44:00.430028,2026-05-03 09:46:51.040196,0 days 00:02:50.610168,32,True,80,0.20977519700178246,,10,192,0.03386309900174272,0.0009030234866375051,ce,1.6105980041621932,0.16213659073353004,0.32500618914701535,0.43973358266699153,2,1,1,plateau,1.1,0.9,0.12071893357340296,24,2,2.5948259722426962e-05,[0.6660265130346067],[1.0948676539839601],0.6660265130346067,0.6660265130346067,0.0,COMPLETE
236,0.61806296759016,2026-05-03 09:46:51.146569,2026-05-03 09:48:12.987672,0 days 00:01:21.841103,32,True,80,0.20959117868168098,,10,192,0.033012899322899934,0.000885058436813867,ce,1.6354053617812754,0.16424655724653828,0.32596036245422993,0.4337866372448667,2,1,1,plateau,1.1,0.9,0.2390297326286706,24,2,3.135423897404775e-05,,,,,,PRUNED
237,0.49872947894259095,2026-05-03 09:48:13.091433,2026-05-03 09:48:40.174757,0 days 00:00:27.083324,32,True,80,0.20029681751910164,,10,192,0.03394071348545393,0.0009301266039895181,ce,1.600896779502948,0.17133223511550516,0.3128173188633596,0.4456293440294938,2,1,1,plateau,1.1,0.9,0.11345137901373444,24,2,2.775017426629805e-05,,,,,,PRUNED
238,0.4904385865886323,2026-05-03 09:48:40.277223,2026-05-03 09:49:06.246613,0 days 00:00:25.969390,32,True,48,0.2048080118164355,,10,192,0.07321145758142523,0.0008003320335439135,ce,1.5314133935242307,0.1601070010065022,0.3746714081587164,0.3458323928767527,2,1,1,plateau,1.1,0.9,0.11984293142283448,24,2,3.4023644817220977e-05,,,,,,PRUNED
239,0.5262034925546398,2026-05-03 09:49:06.350449,2026-05-03 09:49:41.587438,0 days 00:00:35.236989,32,False,80,0.21269771165545037,2.769368624409832,10,192,0.04339462039096275,0.0008874646873796717,focal,1.2243640850360735,0.15588837272709935,0.33517462314961916,0.42210598296037016,2,1,1,plateau,1.1,0.9,0.10550812384124607,24,2,6.844845529435841e-05,,,,,,PRUNED
240,0.4763398327222043,2026-05-03 09:49:41.690719,2026-05-03 09:50:08.851953,0 days 00:00:27.161234,32,True,80,0.2178722839674709,,10,192,0.040086648538825174,0.000950374961091182,ce,1.4863988857617367,0.16918772126045523,0.3315552085682632,0.3153093638431198,2,1,1,plateau,1.1,0.9,0.25544793125089604,36,2,9.336695885317646e-05,,,,,,PRUNED
241,0.5053872433478935,2026-05-03 09:50:08.954647,2026-05-03 09:50:35.003120,0 days 00:00:26.048473,32,True,48,0.2073150658010177,,10,192,0.03186175835205386,0.0008316390057428101,ce,1.5653119589879518,0.16153241525094528,0.3221613651260468,0.43915347308775093,2,1,1,plateau,1.1,0.9,0.22165458187429968,24,2,3.072403916881237e-05,,,,,,PRUNED
242,0.49956500756611344,2026-05-03 09:50:35.107355,2026-05-03 09:51:06.033065,0 days 00:00:30.925710,32,True,80,0.22434427318762198,,10,192,0.035530225094836505,0.0009172382158441962,ce,1.0835322616539165,0.17497664153712722,0.3019891395808341,0.4658535878549214,2,1,1,plateau,1.1,0.9,0.12032827787651151,24,2,2.616491915831629e-05,,,,,,PRUNED
243,0.5596625865623341,2026-05-03 09:51:06.141945,2026-05-03 09:51:52.327937,0 days 00:00:46.185992,32,True,80,0.20017474542360983,,10,192,0.036962173791673936,0.0009961105046473423,ce,1.612313113468626,0.16567792341427198,0.31189510364114176,0.32551574888342033,2,1,1,plateau,1.1,0.9,0.09585458679884755,24,2,2.7742873664656208e-05,,,,,,PRUNED
244,0.6737654717023126,2026-05-03 09:51:52.428977,2026-05-03 09:55:04.476076,0 days 00:03:12.047099,32,True,80,0.21255399223032692,,6,192,0.03402753587044263,0.0007302402959162389,ce,1.6750695240587365,0.1821624042729579,0.29385485968592556,0.45294428107148604,2,1,1,plateau,1.1,0.9,0.11343700704102212,24,3,2.5059885845703345e-05,[0.6737654717023126],[1.101055454293029],0.6737654717023126,0.6737654717023126,0.0,COMPLETE
245,0.6385158530398959,2026-05-03 09:55:04.580771,2026-05-03 09:56:44.184773,0 days 00:01:39.604002,32,True,80,0.20971270983986282,,10,192,0.034131478470025456,0.0007513150765826178,ce,1.6656403729878515,0.1799421743742494,0.2952613853070585,0.4469419214771262,2,1,1,plateau,1.1,0.9,0.11089954882284331,24,3,2.443749121021956e-05,,,,,,PRUNED
246,0.6711638800769828,2026-05-03 09:56:44.295948,2026-05-03 09:59:17.499019,0 days 00:02:33.203071,32,True,80,0.2134051507605354,,6,192,0.03159297232698072,0.0007164363962775111,ce,1.5833198574275427,0.18129995119631925,0.3233187556691383,0.4601935865798233,2,1,1,plateau,1.1,0.9,0.10640778455880684,24,3,0.00026283764461482206,[0.6711638800769828],[1.0465003397824952],0.6711638800769828,0.6711638800769828,0.0,COMPLETE
247,0.6673979952824624,2026-05-03 09:59:17.608918,2026-05-03 10:02:10.141041,0 days 00:02:52.532123,32,True,80,0.2141361159520838,,6,192,0.032313493843459565,0.0007119781743014917,ce,1.652350655558556,0.18091841791462637,0.30644871762770076,0.46237105118327565,2,1,1,plateau,1.1,0.9,0.09803479901758508,24,3,3.5859664604249926e-05,[0.6673979952824624],[1.0630580744297384],0.6673979952824624,0.6673979952824624,0.0,COMPLETE
248,0.44999645134079086,2026-05-03 10:02:10.243562,2026-05-03 10:02:47.947937,0 days 00:00:37.704375,32,True,80,0.3006118926566833,,6,320,0.04171385208776188,0.0007070693035431924,ce,1.6939112453433836,0.18416186576788673,0.30847742258524735,0.47195689213547304,2,3,2,plateau,1.1,0.9,0.10318881497544657,28,3,5.119441521403638e-05,,,,,,PRUNED
249,0.505748560377732,2026-05-03 10:02:48.050259,2026-05-03 10:03:14.733385,0 days 00:00:26.683126,32,True,80,0.21405796746731437,,6,192,0.032172548390021816,0.0006902734364400201,ce,1.6343978534234154,0.18056039661614867,0.3187341440991187,0.4574808543575456,2,1,1,plateau,1.1,0.9,0.09444003872700792,24,3,3.600638512349685e-05,,,,,,PRUNED
250,0.539345100277283,2026-05-03 10:03:14.855678,2026-05-03 10:03:58.354684,0 days 00:00:43.499006,32,True,48,0.21779904955132678,,6,192,0.0342340118932215,0.0007228711580390449,ce,1.595654518311736,0.17713435320986215,0.2999874826017163,0.46284332806133266,2,1,1,plateau,1.1,0.9,0.17679372792485942,24,3,0.00019410285886766997,,,,,,PRUNED
251,0.5431323708241137,2026-05-03 10:03:58.459106,2026-05-03 10:04:36.923084,0 days 00:00:38.463978,32,True,80,0.21124916544734434,,6,192,0.03098090583512962,0.0007378308381987708,ce,1.540800238035426,0.1859880770622782,0.2855901701754662,0.45381195169346866,2,1,1,plateau,1.1,0.9,0.09813588876418289,24,3,7.897138963546938e-05,,,,,,PRUNED
252,0.4783508584413144,2026-05-03 10:04:37.026070,2026-05-03 10:05:10.550676,0 days 00:00:33.524606,32,False,80,0.3006817509655674,,6,192,0.04150892963309882,0.0006864790389137692,ce,1.662594629079975,0.18746282937526682,0.3056445161128487,0.46810096623428593,4,3,2,plateau,1.1,0.9,0.10846436966052432,40,3,5.1133946443706555e-05,,,,,,PRUNED
253,0.48400770313146096,2026-05-03 10:05:10.649565,2026-05-03 10:05:37.997517,0 days 00:00:27.347952,32,True,80,0.20389805990925813,,6,192,0.03291382958061441,0.0007855798157524277,ce,1.5765409822372738,0.1795785248271271,0.34490724277518353,0.4793482552051081,2,1,1,plateau,1.1,0.9,0.11438024802061374,24,3,3.214037147490271e-05,,,,,,PRUNED
254,0.5026959937658938,2026-05-03 10:05:38.096582,2026-05-03 10:06:04.879216,0 days 00:00:26.782634,32,True,48,0.21516862535554285,,4,256,0.0664667912158443,0.0007203352294887495,ce,1.6202646798275762,0.1733349770933814,0.32198983240770257,0.4612042768616234,2,1,1,plateau,1.1,0.9,0.23327631521576392,36,2,0.00027133929111427044,,,,,,PRUNED
255,0.5735134231822551,2026-05-03 10:06:04.988322,2026-05-03 10:06:58.659410,0 days 00:00:53.671088,32,True,80,0.20777879174120426,,6,192,0.03506535564615914,0.0006683116881707635,ce,1.516045281152672,0.19252708814352584,0.27667044213399283,0.4510063398962735,2,1,1,plateau,1.1,0.9,0.10473968287068611,24,3,3.720222520763947e-05,,,,,,PRUNED
256,0.4363751070931249,2026-05-03 10:06:58.761457,2026-05-03 10:07:33.308828,0 days 00:00:34.547371,32,True,80,0.3006964909588283,,10,192,0.04141931453999442,0.0003417991432145526,ce,1.658699361229007,0.186876079241858,0.1884395470219177,0.33005110905792095,2,3,2,plateau,1.1,0.9,0.08627949202704938,32,2,5.200592244422977e-05,,,,,,PRUNED
257,0.5638800033259057,2026-05-03 10:07:33.415920,2026-05-03 10:08:17.564961,0 days 00:00:44.149041,32,False,48,0.20441139045954668,,10,192,0.031222377073182338,0.0007517038046084673,ce,1.7013004485652803,0.15148903731192886,0.3141215648805431,0.4577235436331805,2,1,1,plateau,1.1,0.9,0.24566803963024564,24,3,7.093286764493862e-05,,,,,,PRUNED
258,0.6607243354145111,2026-05-03 10:08:17.672142,2026-05-03 10:10:54.164699,0 days 00:02:36.492557,32,True,80,0.21929566864663258,,6,192,0.036561453210733556,0.0007654116256878052,ce,1.557851509440227,0.18118795850385602,0.2903601746421234,0.2635957857627705,2,1,1,plateau,1.1,0.9,0.23800719583210164,24,2,2.9459207318973363e-05,[0.6607243354145111],[1.0599011531550822],0.6607243354145111,0.6607243354145111,0.0,COMPLETE
259,0.6698245156069793,2026-05-03 10:10:54.265155,2026-05-03 10:13:23.691934,0 days 00:02:29.426779,32,True,80,0.21115403236682426,,10,192,0.03342650571135068,0.0007147385757344546,ce,1.6050243542917297,0.1701081699013294,0.3267708676878368,0.4394764072459264,2,1,1,plateau,1.1,0.9,0.11493310133362236,24,2,2.605360750738158e-05,[0.6698245156069793],[1.0390156620412137],0.6698245156069793,0.6698245156069793,0.0,COMPLETE
260,0.5050898736353179,2026-05-03 10:13:23.791200,2026-05-03 10:13:50.648829,0 days 00:00:26.857629,32,True,80,0.2002246703107454,,10,192,0.03326269704557901,0.0008103864914502003,ce,1.5896836950013036,0.1728262957239955,0.3310605560805515,0.43971212785077385,2,1,1,plateau,1.1,0.9,0.12347975701704098,24,2,0.00031888234474821054,,,,,,PRUNED
261,0.45986612531425125,2026-05-03 10:13:50.748686,2026-05-03 10:14:25.114859,0 days 00:00:34.366173,32,True,80,0.30075501885562983,,10,192,0.04106490648368356,0.0007281228369420881,ce,1.6109904086049067,0.16993944933657312,0.33882663351798437,0.35390606252337403,2,3,2,plateau,1.1,0.9,0.11487686442904105,28,3,5.1245003759483225e-05,,,,,,PRUNED
